Range_Name,Number
Bosnia KW5,387603035006
Bosnia KW5,387603581003
Bosnia KW6,38765605047
Bosnia KW7,38761194824
Bosnia KW7,38761196004
Bosnia KW7,38761197004
Bosnia KW7,38761198004
Bosnia KW7,3876126530
Bosnia KW7,38761843807
Bosnia KW8,38763307035
Bosnia KW8,38763307172
Bosnia KW8,38763308945
Bosnia KW8,38763336713
Bosnia KW8,38763336931
Bosnia KW8,38763389040
Bosnia KW8,38763397004
Bosnia KW8,38763397025
Bosnia KW8,38763567226
Bosnia KW8,38763750618
Bosnia KW8,38763870080
Bosnia KW9,387644339214
Bosnia KW9,387644411028
Bosnia KW9,387644411099
Bosnia KW9,387644500163
Bosnia KW10,3876550965
Bosnia KW11,38766238855
Bosnia KW11,38766239145
Bosnia KW12,387604022064
Bulgaria KW1,35970083010
Bulgaria KW1,35970083011
Bulgaria KW1,35970083012
Bulgaria KW1,35970083015
Bulgaria KW1,35970083016
Bulgaria KW1,35970083017
Bulgaria KW1,35970083019
Bulgaria KW1,35970083020
Bulgaria KW1,35970083021
Bulgaria KW1,35970083022
Burundi KW1,25778180480
Burundi KW1,25778180481
Burundi KW1,25778180482
Burundi KW1,25778180483
Burundi KW1,25778180484
Burundi KW1,25778180485
Burundi KW1,25778180486
Burundi KW1,25778180487
Burundi KW1,25778180488
Burundi KW1,25778180489
Burundi KW2,25729100144
Burundi KW3,25731198205
Burundi KW4,25775612783
Burundi KW5,25776284073
Burundi KW6,25761150613
Burundi KW7,25768173704
Burundi KW8,25769579720
Burundi KW9,25777394184
Burundi KW9,25777395183
Burundi KW10,25774761005
Burundi KW11,25777113647
Burundi KW12,25761305207
Burundi KW13,25768637945
Burundi KW14,25775252775
Burundi KW14,25775300450
Burundi KW15,25716113027
Cameroon KW1,237657210183
Cameroon KW1,237657211183
Cameroon KW2,237800000203
Cameroon KW3,237675521503
Central African Republic KW1,23621663340
Central African Republic KW2,23672002490
Central African Republic KW3,23675304252
Central African Republic KW4,23675001001
Central African Republic KW4,23675001033
Central African Republic KW4,23675001065
Central African Republic KW4,23675001095
Central African Republic KW4,23675001125
Central African Republic KW4,23675001179
Central African Republic KW4,23675001180
Central African Republic KW4,23675001181
Central African Republic KW4,23675001182
Central African Republic KW4,23675001183
Central African Republic KW4,23675001184
Central African Republic KW4,23675001185
Central African Republic KW4,23675001186
Central African Republic KW4,23675001187
Central African Republic KW4,23675001188
Central African Republic KW4,23675001189
Central African Republic KW4,23675001190
Central African Republic KW4,23675001191
Central African Republic KW4,23675001192
Central African Republic KW4,23675001193
Central African Republic KW4,23675001194
Central African Republic KW4,23675222102
Central African Republic KW4,23675222103
Central African Republic KW4,23675222104
Central African Republic KW4,23675222105
Central African Republic KW4,23675222106
Central African Republic KW4,23675222107
Central African Republic KW4,23675222108
Central African Republic KW4,23675222109
Central African Republic KW4,23675222110
Central African Republic KW4,23675222111
Central African Republic KW4,23675803977
Central African Republic KW5,23677800104
Central African Republic KW6,23677990231
Central African Republic KW7,23677120031
Central African Republic KW8,23676100111
Central African Republic KW9,23677114103
Central African Republic KW9,23677351903
Central African Republic KW9,23677378503
Central African Republic KW9,23677391503
Chad KW1,23598430233
Chad KW2,23599101950
Chad KW3,23560000056
Chad KW4,23563655832
Chad KW5,23566170056
Chad KW6,23566206775
Chad KW7,23599198382
Chad KW7,23599220623
Chad KW7,23599224503
Chad KW8,23560002277
Chad KW9,23590871551
Chad KW9,23590876361
Chad KW10,23591559322
Chad KW11,23592122391
Chad KW11,23592437431
Chad KW12,23593440781
Chad KW13,23595027411
Chad KW13,23595615547
Chad KW14,23599954741
Chad KW15,23595007056
Chad KW15,23595046846
Chad KW15,23595333056
Chad KW16,23599113256
Chad KW16,23599133056
Chad KW16,23599250256
Chad KW16,23599439035
Chad KW16,23599439056
Chad KW16,23599484256
Chad KW16,23599535235
Chad KW16,23599535256
Chad KW16,23599541046
Chad KW16,23599642056
Chad KW16,23599648056
Chad KW16,23599649056
Chad KW16,23599881235
Chad KW16,23599881256
Chad KW16,23599905256
Chad KW16,23599909056
Chad KW16,23599920056
Chad KW16,23599922035
Chad KW16,23599922056
Chad KW16,23599923035
Chad KW16,23599923056
Chad KW16,23599927035
Chad KW16,23599927056
Chad KW16,23599971256
Chad KW16,23599974056
Chad KW16,23599977056
Chad KW16,23599979056
Chile KW1,56431974599
Chile KW1,56431974609
Chile KW1,56431974719
Chile KW1,56431975842
Chile KW1,56431975856
Chile KW1,56431975879
Comoros KW1,2693299650
Comoros KW2,2693325256
Comoros KW2,2693330256
Comoros KW2,2693340256
Comoros KW2,2693363256
Comoros KW2,2693374256
Comoros KW2,2693382256
"Congo, (Formerly Zaire) KW1",243900448290
"Congo, (Formerly Zaire) KW2",24339626005
"Congo, (Formerly Zaire) KW3",24347530205
"Congo, (Formerly Zaire) KW4",24348660205
"Congo, (Formerly Zaire) KW5",24358190305
"Congo, Republic Of KW1",242800023920
"Congo, Republic Of KW1",242800023959
"Congo, Republic Of KW1",242800023960
"Congo, Republic Of KW1",242800023969
"Congo, Republic Of KW1",242800024851
"Congo, Republic Of KW1",242800050524
"Congo, Republic Of KW1",242800050591
"Congo, Republic Of KW1",242800050694
"Congo, Republic Of KW1",242800050754
"Congo, Republic Of KW1",242800166635
"Congo, Republic Of KW1",242800166644
"Congo, Republic Of KW1",242800166706
"Congo, Republic Of KW1",242800182657
"Congo, Republic Of KW1",242800182668
"Congo, Republic Of KW1",242800182670
"Congo, Republic Of KW1",242800182688
"Congo, Republic Of KW2",242800201523
"Congo, Republic Of KW2",242800201709
"Congo, Republic Of KW2",242800202151
"Congo, Republic Of KW2",242800203413
"Congo, Republic Of KW2",242800203674
"Congo, Republic Of KW2",242800204181
"Congo, Republic Of KW2",242800205137
"Congo, Republic Of KW2",242800205668
"Congo, Republic Of KW2",242800207714
"Congo, Republic Of KW2",242800209638
"Congo, Republic Of KW3",242055354250
"Congo, Republic Of KW4",242066006840
"Congo, Republic Of KW5",242011804200
"Congo, Republic Of KW5",242011804820
"Congo, Republic Of KW6",242801120203
Cote D'Ivoire (Ivory Coast) KW1,22569890115
Cote D'Ivoire (Ivory Coast) KW1,22569890122
Cote D'Ivoire (Ivory Coast) KW1,22569896304
Cote D'Ivoire (Ivory Coast) KW2,22568100065
Cote D'Ivoire (Ivory Coast) KW2,22568100074
Cote D'Ivoire (Ivory Coast) KW2,22568100530
Cote D'Ivoire (Ivory Coast) KW2,22568100534
Cote D'Ivoire (Ivory Coast) KW2,22568100545
Cote D'Ivoire (Ivory Coast) KW2,22568100561
Cote D'Ivoire (Ivory Coast) KW3,22503992883
Cote D'Ivoire (Ivory Coast) KW4,22521785103
Cote D'Ivoire (Ivory Coast) KW4,22521786303
Cote D'Ivoire (Ivory Coast) KW4,22521786507
Cote D'Ivoire (Ivory Coast) KW4,22521787606
Cote D'Ivoire (Ivory Coast) KW5,22521794272
Cote D'Ivoire (Ivory Coast) KW6,22521788196
Croatia KW1,385911936580
Croatia KW2,385985565910
Croatia KW3,385928541066
Cuba KW1,5323428133
Cuba KW2,5310070046
Cuba KW3,5310198046
Cuba KW4,5310218004
Cuba KW4,5310242256
Cuba KW5,5310336256
Cuba KW6,5310440104
Cuba KW7,5310770019
Cuba KW8,5311703046
Cuba KW9,5312805046
Cuba KW9,5312806704
Cuba KW10,5316418256
Cuba KW11,5316573779
Cuba KW12,5316703256
Cuba KW13,5334363011
Cuba KW13,5334363015
Cuba KW13,5334363035
Cuba KW13,5334363047
Cuba KW13,5334363048
Cuba KW14,5321036036
Cuba KW14,5321070256
Cuba KW15,5321125036
Cuba KW15,5321168076
Cuba KW16,5321287036
Cuba KW16,5321290036
Cuba KW17,5321419036
Cuba KW17,5321461256
Cuba KW17,5321463036
Cuba KW17,5321470036
Cuba KW17,5321490036
Cuba KW18,5321683036
Cuba KW19,5321737036
Cuba KW20,5321831036
Cuba KW20,5321836246
Cuba KW20,5321878256
Cuba KW21,5321913036
Cuba KW22,5322193256
Cuba KW23,5322263256
Cuba KW24,5322592256
Cuba KW25,5322847256
Cuba KW26,5323436046
Cuba KW27,5323699256
Cuba KW28,5325232246
Cuba KW28,5325266256
Cuba KW29,5331397256
Cuba KW30,5331943256
Cuba KW31,5333267256
Cuba KW32,5344499256
Cuba KW33,5348125256
Cuba KW34,5352148146
Cuba KW34,5352149546
Cuba KW34,5352150146
Cuba KW34,5352152946
Cuba KW34,5352153246
Cuba KW34,5352154146
Cuba KW34,5352155146
Cuba KW35,5352662256
Cuba KW36,5352783046
Cuba KW37,5353060046
Cuba KW38,5353180036
Cuba KW39,5353414136
Cuba KW39,5353464046
Cuba KW40,5353848215
Cuba KW40,5353848216
Cuba KW40,5353848217
Cuba KW40,5353848218
Cuba KW40,5353848219
Cuba KW40,5353848220
Cuba KW40,5353848221
Cuba KW40,5353848222
Cuba KW40,5353848223
Cuba KW40,5353848224
Cuba KW40,5353848256
Cuba KW41,5353993046
Cuba KW42,5354991046
Cuba KW43,5356079046
Cuba KW43,5356080846
Cuba KW43,5356098846
Cuba KW44,5356153046
Cuba KW45,5356234046
Cuba KW46,5356631046
Cuba KW47,5358780046
Cuba KW48,5359669046
Cuba KW49,5361398203
Cuba KW50,5370419046
Cuba KW51,5372017256
Cuba KW52,5372240036
Cuba KW52,5372247036
Cuba KW52,5372270036
Cuba KW52,5372276036
Cuba KW52,5372281256
Cuba KW52,5372284036
Cuba KW53,5372635846
Cuba KW54,5373283003
Cuba KW55,5377209046
Cuba KW56,5377723046
Cuba KW57,5378992046
Cuba KW58,5399368256
Cuba KW59,5399872046
Cuba KW60,5399985046
Cuba KW60,5399988836
Cuba KW60,5399989046
Cuba KW61,5347280804
Cuba KW61,5347281553
Cuba KW62,5343636548
Cuba KW63,5352842484
Cuba KW64,5378636667
Cuba KW65,5318891403
Cuba KW66,5320734843
Cuba KW67,5324609662
Cuba KW68,5329549102
Cuba KW69,5332477362
Cuba KW70,5346326132
Cuba KW71,5347465303
Cuba KW72,5352078952
Cuba KW73,5354241853
Cuba KW74,5354419432
Cuba KW75,5356696202
Cuba KW76,5358247472
Cuba KW77,5360294143
Cuba KW78,5370203393
Cuba KW79,5373181273
Cyprus KW1,35770010186
Cyprus KW1,35770010187
Cyprus KW1,35770010188
Cyprus KW1,35770010189
Cyprus KW1,35770010190
Cyprus KW1,35770010191
Cyprus KW1,35770010192
Cyprus KW1,35770010193
Cyprus KW1,35770010194
Cyprus KW1,35770010195
Cyprus KW1,35770010231
Djibouti KW1,25377681446
Djibouti KW1,25377685046
Djibouti KW1,25377687046
Djibouti KW1,25377701046
Dominica KW1,17675023824
Dominica KW1,17675024766
Dominica KW1,17675026605
Dominica KW1,17675029105
Dominica KW2,17673151645
Dominica KW2,17673151646
Dominica KW2,17673153915
Dominica KW3,17674218065
Easter Island KW1,56322553736
Ecuador KW1,593980041779
Ecuador KW1,593980047156
Ecuador KW1,593980324001
Ecuador KW1,593980428723
Ecuador KW1,593980465554
Ecuador KW1,593980737191
Ecuador KW2,593995029225
Ecuador KW2,593995029246
El Salvador KW1,50370701047
El Salvador KW1,50370736256
El Salvador KW2,50371283046
El Salvador KW3,50372251256
El Salvador KW4,50373997046
El Salvador KW5,50377380239
El Salvador KW5,50377380256
El Salvador KW6,50379455046
Equatorial Guinea KW1,240222120000
Equatorial Guinea KW1,240222120004
Equatorial Guinea KW1,240222120005
Equatorial Guinea KW1,240222120010
Equatorial Guinea KW1,240222120772
Equatorial Guinea KW1,240222120774
Equatorial Guinea KW1,240222120775
Equatorial Guinea KW1,240222120776
Equatorial Guinea KW1,240222120777
Equatorial Guinea KW1,240222120800
Equatorial Guinea KW2,240222043390
Equatorial Guinea KW3,240555562390
Equatorial Guinea KW4,240666223645
Equatorial Guinea KW4,240666226637
Equatorial Guinea KW4,240666707261
Equatorial Guinea KW4,240668226583
Equatorial Guinea KW5,240222278321
Equatorial Guinea KW5,240222506852
Equatorial Guinea KW5,240222651350
Equatorial Guinea KW5,240222721991
Equatorial Guinea KW6,240551840951
Equatorial Guinea KW6,240555401060
Equatorial Guinea KW6,240555401067
Equatorial Guinea KW6,240556013251
Equatorial Guinea KW7,240907177204
Eritrea KW1,2917303621
Eritrea KW2,2917446363
Eritrea KW3,2917224636
Eritrea KW3,2917253307
Eritrea KW4,2917514635
Eritrea KW5,2917766064
Estonia KW1,37259956764
Estonia KW1,37259956765
Estonia KW1,37259956768
Estonia KW1,37259956769
Estonia KW1,37259956771
Estonia KW1,37259956773
Estonia KW1,37259956775
Estonia KW2,37256135106
Estonia KW2,37256135107
Estonia KW2,37256135133
Estonia KW3,37281100032
Estonia KW3,37281101011
Estonia KW4,37256490643
Estonia KW5,37250076080
Estonia KW6,37270064260
Estonia KW7,37255619702
Estonia KW8,37282340434
Estonia KW8,37282827474
Estonia KW8,37282829393
Estonia KW9,37270033154
Estonia KW9,37270039154
Estonia KW9,37270049129
Estonia KW9,37270069134
Estonia KW9,37270188209
Estonia KW10,37254440124
Estonia KW11,37257203183
Estonia KW11,37257217156
Estonia KW12,37258404264
Estonia KW13,37259056266
Ethiopia KW1,251958024307
Falkland Islands (Malvinas) KW1,50031046
France KW1,33640004122
France KW2,33640007605
"Gambia, The KW1",2201019281
"Gambia, The KW1",2201019285
"Gambia, The KW1",2201019286
"Gambia, The KW1",2201019288
"Gambia, The KW1",2201019289
"Gambia, The KW2",2203451239
"Gambia, The KW3",2203754550
"Gambia, The KW4",2207967307
Georgia KW1,995557202007
Georgia KW1,995557202022
Georgia KW1,995557253007
Georgia KW1,995557253022
Georgia KW1,995557379007
Georgia KW1,995557379027
Georgia KW1,995557706007
Georgia KW1,995557706022
Georgia KW2,995514481146
Ghana KW1,233208165322
Ghana KW2,233244797750
Ghana KW3,233274500155
Ghana KW4,233555970070
Ghana KW4,233555970077
Globalstar  KW1,881821611764
Globalstar  KW2,88182185524
Globalstar  KW2,88182185525
Globalstar  KW2,88182185526
Globalstar  KW3,881897120503
Globalstar  KW4,881997120503
Globalstar  KW5,881821590503
Globalstar  KW6,881847891003
Globalstar  KW7,881921590503
Globalstar  KW8,881947891003
Globalstar  KW9,881632241145
Globalstar  KW10,881897157145
Great Britain KW1,447098720002
Grenada KW1,14734055051
Grenada KW1,14734071051
Grenada KW2,14734042564
Grenada KW3,14734472068
Guatemala KW1,502535298046
Guatemala KW2,50234437068
Guinea KW1,22455315348
Guinea KW1,22455315412
Guinea KW1,22455315417
Guinea KW1,22455315493
Guinea KW1,22455315542
Guinea KW2,22478654353
Guinea KW2,22478654528
Guinea KW2,22478654621
Guinea KW2,22478654671
Guinea KW3,224662002511
Guinea KW3,224662032424
Guinea KW4,224655293746
Guinea KW4,224655293747
Guinea KW5,22479001146
Guinea KW5,22479034930
Guinea KW5,22479078065
Guinea KW5,22479081892
Guinea KW5,22479129151
Guinea KW5,22479155890
Guinea KW5,22479211121
Guinea KW5,22479263531
Guinea KW5,22479814125
Guinea KW5,22479815854
Guinea KW6,224622484466
Guinea KW6,224623766075
Guinea KW7,224664410053
Guinea KW7,224664418003
Guinea KW8,224669950004
Guinea KW8,224669970004
Guinea KW9,22466444023
Guinea-Bissau KW1,2454044306
Haiti KW1,50998130157
Haiti KW1,50998132218
Haiti KW1,50998132797
Haiti KW1,50998133424
Haiti KW1,50998135221
Haiti KW1,50998136526
Haiti KW1,50998136875
Haiti KW1,50998137267
Haiti KW2,50937221256
Haiti KW2,50937466256
Honduras KW1,50494383046
Honduras KW1,50494387255
Honduras KW1,50494506046
Honduras KW1,50494519046
Honduras KW1,50494659046
Honduras KW1,50494666046
Honduras KW2,50495302046
Honduras KW2,50495304046
Honduras KW2,50495305046
Honduras KW2,50495306046
Honduras KW2,50495308046
Honduras KW2,50495309046
Honduras KW2,50495593036
Honduras KW2,50495594046
Honduras KW2,50495596046
Honduras KW2,50495970046
Honduras KW2,50495972046
Honduras KW3,50497172046
Honduras KW3,50497174046
Honduras KW3,50497176046
Honduras KW3,50497179046
Honduras KW4,50427817058
In - Network KW1,882413411428
Iraq KW1,9647518427001
Jamaica KW1,18766190052
Jordan KW1,962770796459
Jordan KW2,962781139251
Jordan KW3,962795926205
Jordan KW3,962796125961
Kazakhstan KW1,77908612004
Kazakhstan KW1,77908613004
Kazakhstan KW1,77908614004
Kazakhstan KW1,77908615004
Kazakhstan KW1,77908616004
Kazakhstan KW1,77908617004
Kazakhstan KW1,77908618004
Kazakhstan KW1,77908619004
Kazakhstan KW1,77908620004
Kazakhstan KW1,77908621004
Kazakhstan KW1,77908622004
Kazakhstan KW1,77908623004
Kazakhstan KW1,77908624004
Kazakhstan KW1,77908625004
Kazakhstan KW1,77908626004
Kazakhstan KW1,77908627004
Kazakhstan KW1,77908628004
Kazakhstan KW1,77908629004
Kazakhstan KW1,77908640004
Kazakhstan KW1,77908641004
Kazakhstan KW1,77908642004
Kazakhstan KW1,77908643004
Kazakhstan KW1,77908644004
Kazakhstan KW1,77908645004
Kazakhstan KW1,77908646004
Kazakhstan KW1,77908647004
Kazakhstan KW1,77908648004
Kazakhstan KW1,77908649004
Kazakhstan KW1,77908650004
Kazakhstan KW1,77908651004
Kazakhstan KW1,77908652004
Kazakhstan KW1,77908653004
Kazakhstan KW1,77908654004
Kazakhstan KW1,77908655004
Kazakhstan KW1,77908656004
Kazakhstan KW1,77908657004
Kazakhstan KW1,77908658004
Kazakhstan KW1,77908659004
Kazakhstan KW1,77908660004
Kazakhstan KW1,77908661004
Kazakhstan KW1,77908662004
Kazakhstan KW1,77908663004
Kazakhstan KW1,77908664004
Kazakhstan KW1,77908665004
Kazakhstan KW1,77908666004
Kazakhstan KW1,77908667004
Kazakhstan KW1,77908668004
Kazakhstan KW1,77908669004
Kazakhstan KW1,77908680004
Kazakhstan KW1,77908681004
Kazakhstan KW1,77908682004
Kazakhstan KW1,77908683004
Kazakhstan KW1,77908684004
Kazakhstan KW1,77908685004
Kazakhstan KW1,77908686004
Kazakhstan KW1,77908687004
Kazakhstan KW1,77908688004
Kazakhstan KW1,77908689004
Kazakhstan KW1,77908690004
Kazakhstan KW1,77908691004
Kazakhstan KW1,77908692004
Kazakhstan KW1,77908693004
Kazakhstan KW1,77908694004
Kazakhstan KW1,77908695004
Kazakhstan KW1,77908696004
Kazakhstan KW1,77908697004
Kazakhstan KW1,77908698004
Kazakhstan KW2,77631561103
Kazakhstan KW3,77639985023
Kazakhstan KW4,77900150103
Kazakhstan KW5,77603669003
Kazakhstan KW6,77608807053
Kazakhstan KW7,77626430303
Kazakhstan KW8,79403137105
Kazakhstan KW9,79405093055
Kiribati KW1,68616123860
Kosovo KW1,38343000168
Kyrgyzstan KW1,996566767330
Kyrgyzstan KW2,996312800442
Kyrgyzstan KW2,996312801332
Kyrgyzstan KW2,996312802672
Kyrgyzstan KW2,996312803742
Kyrgyzstan KW2,996312804752
Kyrgyzstan KW2,996312805523
Kyrgyzstan KW2,996312806872
Kyrgyzstan KW2,996312807563
Kyrgyzstan KW2,996312808423
Kyrgyzstan KW2,996312809452
Latvia KW1,37120951025
Latvia KW1,37120951061
Latvia KW1,37120951062
Latvia KW1,37120951064
Latvia KW1,37120951065
Latvia KW1,37120951066
Latvia KW1,37120951068
Latvia KW1,37120951069
Latvia KW1,37120951100
Latvia KW1,37120951101
Latvia KW1,37120951102
Latvia KW1,37120951103
Latvia KW1,37120951104
Latvia KW1,37120951105
Latvia KW1,37120951106
Latvia KW1,37120951107
Latvia KW1,37120951108
Latvia KW1,37120951109
Latvia KW1,37120951110
Latvia KW1,37120951111
Latvia KW1,37120951162
Latvia KW1,37120951163
Latvia KW1,37120951164
Latvia KW1,37120951169
Latvia KW2,37190020066
Latvia KW3,37124085261
Latvia KW3,37124085263
Latvia KW3,37124085264
Latvia KW3,37124085267
Latvia KW3,37124085277
Latvia KW3,37124085278
Latvia KW4,37124080781
Latvia KW4,37124080787
Latvia KW4,37124080791
Latvia KW4,37124080794
Latvia KW4,37124085464
Latvia KW4,37124085465
Latvia KW4,37124085468
Latvia KW4,37124085469
Latvia KW4,37124085470
Latvia KW4,37124085472
Latvia KW4,37124085474
Latvia KW4,37124085486
Latvia KW4,37124085487
Latvia KW4,37124085488
Latvia KW4,37124085489
Latvia KW4,37124085490
Latvia KW4,37124085491
Latvia KW4,37124085493
Latvia KW4,37124085494
Latvia KW4,37124085498
Latvia KW4,37124085501
Latvia KW4,37124085505
Latvia KW5,37166060511
Latvia KW5,37166060520
Latvia KW5,37166060521
Latvia KW6,37120970065
Latvia KW6,37120970066
Latvia KW6,37120970067
Latvia KW6,37120970068
Latvia KW6,37120970176
Latvia KW6,37120970177
Latvia KW6,37120970178
Latvia KW7,37166265112
Latvia KW8,37165810019
Latvia KW9,37163218494
Latvia KW9,37163218497
Latvia KW9,37163218498
Latvia KW9,37163218806
Latvia KW9,37163218809
Latvia KW10,37124481104
Latvia KW11,37178113163
Latvia KW11,37178114144
Latvia KW11,37178115144
Latvia KW11,37178116144
Latvia KW11,37178117144
Latvia KW11,37178118144
Latvia KW11,37178119144
Latvia KW11,37178120145
Latvia KW11,37178121144
Latvia KW11,37178122144
Latvia KW11,37178123144
Latvia KW11,37178124144
Latvia KW11,37178125144
Latvia KW11,37178126144
Latvia KW11,37178128094
Latvia KW11,37178129094
Latvia KW11,37178130115
Latvia KW11,37178131094
Latvia KW11,37178133064
Latvia KW11,37178134014
Latvia KW11,37178135064
Latvia KW11,37178136064
Latvia KW11,37178138064
Latvia KW11,37178139064
Latvia KW11,37178140065
